time	V(pwm)	V(tri)
7.848801014830001e-003	4.127553e+000	1.825735e+000
7.848801304600268e-003	4.127176e+000	1.825747e+000
7.848801682563106e-003	4.126685e+000	1.825763e+000
7.848802266532682e-003	4.125925e+000	1.825788e+000
7.848802948902976e-003	4.125036e+000	1.825816e+000
7.848803781143308e-003	4.123950e+000	1.825851e+000
7.848804789149793e-003	4.122632e+000	1.825894e+000
7.848806281541566e-003	4.120675e+000	1.825956e+000
7.848808454517891e-003	4.117814e+000	1.826048e+000
7.848812153959909e-003	4.112909e+000	1.826203e+000
7.848818941565895e-003	4.103792e+000	1.826488e+000
7.848832516777867e-003	4.085101e+000	1.827058e+000
7.848859667201811e-003	4.045905e+000	1.828198e+000
7.848913968049699e-003	3.960483e+000	1.830479e+000
7.849017128092344e-003	3.772444e+000	1.834811e+000
7.849220842738723e-003	3.306837e+000	1.843367e+000
7.849621669764753e-003	2.177058e+000	1.860200e+000
7.849864069975707e-003	1.391522e+000	1.870380e+000
7.849924670028445e-003	1.190750e+000	1.872925e+000
7.850045870133923e-003	8.270277e-001	1.878015e+000
7.850160167243873e-003	5.519323e-001	1.882815e+000
7.850291584076706e-003	3.456475e-001	1.888334e+000
7.850429116772943e-003	2.293815e-001	1.894110e+000
7.850480722870503e-003	2.099564e-001	1.896277e+000
7.850547816831635e-003	1.995856e-001	1.899095e+000
7.850628439004534e-003	1.918428e-001	1.902480e+000
7.850745393166108e-003	1.842742e-001	1.907392e+000
7.850891931845133e-003	1.769820e-001	1.913546e+000
7.851122806234519e-003	1.676880e-001	1.923241e+000
7.851512994054358e-003	1.556401e-001	1.939626e+000
7.852276596975719e-003	1.392362e-001	1.971692e+000
7.853154671862208e-003	1.270920e-001	2.008564e+000
7.854128804824700e-003	1.190857e-001	2.049468e+000
7.855387237603309e-003	1.130646e-001	2.102307e+000
7.856985529200861e-003	1.086074e-001	2.169413e+000
7.859029173848887e-003	1.051450e-001	2.255211e+000
7.861805445048487e-003	1.018779e-001	2.371755e+000
7.865713161090327e-003	9.810922e-002	2.535772e+000
7.871937364702193e-003	9.270059e-002	2.796962e+000
7.881702989702193e-003	8.486880e-002	3.206648e+000
7.891468614702192e-003	7.768936e-002	3.616171e+000
7.901234239702192e-003	7.107971e-002	4.025480e+000
7.905362789627763e-003	6.844461e-002	4.198414e+000
7.905410672597242e-003	6.841562e-002	4.200418e+000
7.905947828393959e-003	6.809001e-002	4.222895e+000
7.906484984190679e-003	6.776592e-002	4.245358e+000
7.907022139987396e-003	6.744334e-002	4.267809e+000
7.907559295784116e-003	6.712228e-002	4.290246e+000
7.908096451580833e-003	6.680273e-002	4.312671e+000
7.908633607377553e-003	6.648470e-002	4.335083e+000
7.909170763174270e-003	6.616818e-002	4.357481e+000
7.910445900391491e-003	6.542128e-002	4.410551e+000
7.911185598093741e-003	6.499208e-002	4.441243e+000
7.911291115934980e-003	6.493121e-002	4.445608e+000
7.911502151617459e-003	6.480994e-002	4.454311e+000
7.911924222982416e-003	6.456789e-002	4.471662e+000
7.912176176915444e-003	6.442373e-002	4.481980e+000
7.912192611596432e-003	6.441434e-002	4.482651e+000
7.912225480958407e-003	6.439558e-002	4.483989e+000
7.912291219682356e-003	6.435808e-002	4.486658e+000
7.912422697130253e-003	6.428313e-002	4.491982e+000
7.912438345573621e-003	6.427422e-002	4.492614e+000
7.912469642460356e-003	6.425640e-002	4.493876e+000
7.912515476903761e-003	6.423032e-002	4.495727e+000
7.912543089256579e-003	6.421460e-002	4.496860e+000
7.912571362761288e-003	6.419852e-002	4.498067e+000
7.912600639364015e-003	6.418187e-002	4.499397e+000
7.912636026197141e-003	6.416176e-002	4.501112e+000
7.912669710898140e-003	6.414261e-002	4.502731e+000
7.912719547517240e-003	6.411429e-002	4.504776e+000
7.912769801598352e-003	6.408577e-002	4.506263e+000
7.912822529825624e-003	6.405585e-002	4.507198e+000
7.912901894660760e-003	6.401084e-002	4.507284e+000
7.913060624331031e-003	6.392090e-002	4.504903e+000
7.913070362159548e-003	6.391539e-002	4.504616e+000
7.913089837816582e-003	6.390437e-002	4.503870e+000
7.913128789130648e-003	6.388233e-002	4.502371e+000
7.913157764527288e-003	6.386594e-002	4.501195e+000
7.913160529887005e-003	6.386437e-002	4.501071e+000
7.913166060606439e-003	6.386125e-002	4.500800e+000
7.913177122045307e-003	6.385499e-002	4.500221e+000
7.913191188900305e-003	6.384704e-002	4.499426e+000
7.913206742096791e-003	6.383825e-002	4.498507e+000
7.913214558508698e-003	6.383383e-002	4.498058e+000
7.913221967168233e-003	6.382965e-002	4.497668e+000
7.913231389512988e-003	6.382432e-002	4.497220e+000
7.913241023628533e-003	6.381887e-002	4.496803e+000
7.913252147858376e-003	6.381258e-002	4.496350e+000
7.913266537575247e-003	6.380446e-002	4.495768e+000
7.913282585317078e-003	6.379540e-002	4.495103e+000
7.913308367632831e-003	6.378083e-002	4.494012e+000
7.913332671595427e-003	6.376711e-002	4.492983e+000
7.913430034092991e-003	6.371217e-002	4.488891e+000
7.914985208349228e-003	6.284439e-002	4.423501e+000
7.916540382605466e-003	6.199143e-002	4.358116e+000
7.918095556861703e-003	6.115327e-002	4.292735e+000
7.919650731117939e-003	6.032992e-002	4.227359e+000
7.921205905374176e-003	5.952138e-002	4.161988e+000
7.922761079630414e-003	5.872765e-002	4.096621e+000
7.924316253886650e-003	5.794873e-002	4.031259e+000
7.934081878886650e-003	5.325844e-002	3.620893e+000
7.943847503886650e-003	4.894333e-002	3.210661e+000
7.953613128886650e-003	4.504474e-002	2.800581e+000
7.963378753886649e-003	4.148103e-002	2.390613e+000
7.963435974345635e-003	4.146240e-002	2.388213e+000
7.963671151729032e-003	4.139195e-002	2.378343e+000
7.963906329112432e-003	4.132683e-002	2.368473e+000
7.964141506495829e-003	4.126704e-002	2.358604e+000
7.964376683879226e-003	4.121258e-002	2.348734e+000
7.964611861262624e-003	4.116345e-002	2.338864e+000
7.964847038646023e-003	4.111965e-002	2.328995e+000
7.965082216029420e-003	4.108118e-002	2.319125e+000
7.966756826950456e-003	4.089660e-002	2.248850e+000
7.967175479680715e-003	4.091625e-002	2.231282e+000
7.968012785141233e-003	4.124629e-002	2.196147e+000
7.969687396062269e-003	4.311005e-002	2.125880e+000
7.971149928059812e-003	4.725644e-002	2.064516e+000
7.972284747712350e-003	5.470053e-002	2.016903e+000
7.973172345223442e-003	6.689516e-002	1.979665e+000
7.973893526558083e-003	8.637048e-002	1.949409e+000
7.974513597338835e-003	1.179998e-001	1.923396e+000
7.975078771993086e-003	1.652094e-001	1.899687e+000
7.975333712593308e-003	1.981272e-001	1.888992e+000
7.975507538944647e-003	2.359326e-001	1.881700e+000
7.975638956410765e-003	2.912004e-001	1.876187e+000
7.975789699376838e-003	3.935502e-001	1.869864e+000
7.975846320710481e-003	4.446165e-001	1.867488e+000
7.975860476043891e-003	4.596728e-001	1.866894e+000
7.975888786710713e-003	4.915056e-001	1.865707e+000
7.975889647590807e-003	4.925073e-001	1.865671e+000
7.975890795430934e-003	4.938537e-001	1.865623e+000
7.975893091111186e-003	4.965536e-001	1.865526e+000
7.975894070977783e-003	4.977091e-001	1.865485e+000
7.975894548391718e-003	4.982732e-001	1.865465e+000
7.975894723391483e-003	4.984802e-001	1.865458e+000
7.975897103086381e-003	5.013046e-001	1.865358e+000
7.975899482781280e-003	5.041430e-001	1.865258e+000
7.975901862476178e-003	5.069954e-001	1.865158e+000
7.975904242171077e-003	5.098618e-001	1.865059e+000
7.975906621865975e-003	5.127422e-001	1.864959e+000
7.975909001560875e-003	5.156366e-001	1.864859e+000
7.975911381255772e-003	5.185450e-001	1.864759e+000
7.975914104392063e-003	5.218912e-001	1.864645e+000
7.975915465960210e-003	5.235715e-001	1.864588e+000
7.975916010587468e-003	5.242453e-001	1.864565e+000
7.975917099841984e-003	5.255941e-001	1.864519e+000
7.975917133881188e-003	5.256363e-001	1.864518e+000
7.975917201959596e-003	5.257207e-001	1.864515e+000
7.975917210936091e-003	5.257319e-001	1.864515e+000
7.975917228889079e-003	5.257541e-001	1.864514e+000
7.975917264795055e-003	5.257986e-001	1.864512e+000
7.975917336607007e-003	5.258877e-001	1.864509e+000
7.975917480230913e-003	5.260659e-001	1.864503e+000
7.975917767478725e-003	5.264226e-001	1.864491e+000
7.975918341974348e-003	5.271367e-001	1.864467e+000
7.975919490965594e-003	5.285680e-001	1.864419e+000
7.975921788948088e-003	5.314432e-001	1.864323e+000
7.975926384913073e-003	5.372438e-001	1.864130e+000
7.975935576843044e-003	5.490456e-001	1.863744e+000
7.975953960702985e-003	5.734493e-001	1.862973e+000
7.975990728422868e-003	6.254491e-001	1.861431e+000
7.976064263862635e-003	7.424158e-001	1.858346e+000
7.976211334742167e-003	1.029938e+000	1.852176e+000
7.976505476501231e-003	1.763681e+000	1.839838e+000
7.976871551406362e-003	2.850212e+000	1.824482e+000
7.977072575108308e-003	3.472232e+000	1.816049e+000
7.977236349097533e-003	3.919183e+000	1.809180e+000
7.977442783540015e-003	4.338336e+000	1.800520e+000
7.977638182500425e-003	4.578754e+000	1.792324e+000
7.977804765806947e-003	4.674746e+000	1.785336e+000
7.977899019626795e-003	4.696896e+000	1.781383e+000
7.978020644035643e-003	4.710752e+000	1.776281e+000
7.978147847824774e-003	4.721005e+000	1.770946e+000
7.978381727106571e-003	4.735524e+000	1.761136e+000
7.978688577654750e-003	4.750539e+000	1.748265e+000
7.979251976021645e-003	4.770531e+000	1.724634e+000
7.980153072246808e-003	4.791980e+000	1.686840e+000
7.981109251499237e-003	4.806083e+000	1.646736e+000
7.982341747280871e-003	4.816696e+000	1.595046e+000
7.983804795322109e-003	4.823956e+000	1.533691e+000
7.985985020668517e-003	4.830287e+000	1.442266e+000
7.988331853184767e-003	4.834875e+000	1.343866e+000
7.992337254492211e-003	4.841025e+000	1.175960e+000
7.997506451358051e-003	4.848244e+000	9.593409e-001
8.000419069560130e-003	4.852113e+000	8.373617e-001
8.002765300651879e-003	4.855130e+000	7.392019e-001
8.004388824682936e-003	4.857174e+000	6.713786e-001
8.005609675265131e-003	4.858688e+000	6.204825e-001
8.006492541490854e-003	4.859771e+000	5.837708e-001
8.007038909056076e-003	4.860436e+000	5.611202e-001
8.007441567053571e-003	4.860928e+000	5.444744e-001
8.007524678107921e-003	4.861027e+000	5.410477e-001
8.007690900216621e-003	4.861224e+000	5.342138e-001
8.007965826735389e-003	4.861555e+000	5.229473e-001
8.008163841562574e-003	4.861793e+000	5.148636e-001
8.008194764104618e-003	4.861830e+000	5.136063e-001
8.008256609188707e-003	4.861904e+000	5.111004e-001
8.008348437564369e-003	4.862014e+000	5.073877e-001
8.008362704476075e-003	4.862031e+000	5.068120e-001
8.008391238299486e-003	4.862065e+000	5.056610e-001
8.008431792961098e-003	4.862113e+000	5.040151e-001
8.008463284175919e-003	4.862151e+000	5.027065e-001
8.008491016240203e-003	4.862185e+000	5.014958e-001
8.008521081937893e-003	4.862220e+000	5.000918e-001
8.008555576250047e-003	4.862261e+000	4.983962e-001
8.008591963495222e-003	4.862305e+000	4.966783e-001
8.008634292340068e-003	4.862355e+000	4.950531e-001
8.008687525396458e-003	4.862419e+000	4.936172e-001
8.008739973149172e-003	4.862482e+000	4.928303e-001
8.008838142456707e-003	4.862598e+000	4.932636e-001
8.009034481071776e-003	4.862832e+000	4.976823e-001
8.009039323234818e-003	4.862838e+000	4.978423e-001
8.009049007560904e-003	4.862849e+000	4.982191e-001
8.009068376213076e-003	4.862872e+000	4.990260e-001
8.009085406516934e-003	4.862892e+000	4.998343e-001
8.009098225878775e-003	4.862907e+000	5.005392e-001
8.009112809044343e-003	4.862925e+000	5.014086e-001
8.009122891721622e-003	4.862937e+000	5.020022e-001
8.009130145620762e-003	4.862946e+000	5.023942e-001
8.009139686745744e-003	4.862957e+000	5.028549e-001
8.009148893441788e-003	4.862968e+000	5.032564e-001
8.009159962149064e-003	4.862981e+000	5.037073e-001
8.009173763360022e-003	4.862997e+000	5.042627e-001
8.009189819837696e-003	4.863016e+000	5.049252e-001
8.009212123893586e-003	4.863043e+000	5.058680e-001
8.009239406500902e-003	4.863075e+000	5.070239e-001
8.009279187169137e-003	4.863122e+000	5.086972e-001
8.010750670393696e-003	4.864855e+000	5.705665e-001
8.012222153618255e-003	4.866552e+000	6.324318e-001
8.013693636842813e-003	4.868211e+000	6.942931e-001
8.015165120067370e-003	4.869835e+000	7.561504e-001
8.016636603291929e-003	4.871421e+000	8.180036e-001
8.018108086516488e-003	4.872971e+000	8.798529e-001
8.019579569741047e-003	4.874485e+000	9.416982e-001
8.029345194741046e-003	4.882876e+000	1.352091e+000
8.032757247986050e-003	4.881787e+000	1.495451e+000
8.034974191601069e-003	4.873331e+000	1.588584e+000
8.036269559413363e-003	4.858421e+000	1.642998e+000
8.037210655636517e-003	4.833982e+000	1.682528e+000
8.037995156596057e-003	4.793582e+000	1.715479e+000
8.038679681240184e-003	4.728860e+000	1.744230e+000
8.039237093805126e-003	4.634369e+000	1.767641e+000
8.039839678396032e-003	4.485193e+000	1.792949e+000
8.039881741665873e-003	4.471681e+000	1.794716e+000
8.039965868205557e-003	4.436214e+000	1.798250e+000
8.040134121284924e-003	4.336129e+000	1.805316e+000
8.040293912447382e-003	4.203913e+000	1.812027e+000
8.040322231473131e-003	4.173721e+000	1.813217e+000
8.040329311229569e-003	4.165247e+000	1.813514e+000
8.040331081168677e-003	4.163108e+000	1.813588e+000
8.040334621046896e-003	4.158799e+000	1.813737e+000
8.040341700803333e-003	4.150127e+000	1.814034e+000
8.040341922045722e-003	4.149855e+000	1.814043e+000
8.040342364530500e-003	4.149307e+000	1.814062e+000
8.040343249500054e-003	4.148211e+000	1.814099e+000
8.040343271843770e-003	4.148183e+000	1.814100e+000
8.040343316531201e-003	4.148128e+000	1.814102e+000
8.040343341734797e-003	4.148097e+000	1.814103e+000
8.040343379905774e-003	4.148049e+000	1.814105e+000
8.040343437782897e-003	4.147977e+000	1.814107e+000
8.040343507594437e-003	4.147891e+000	1.814110e+000
8.040343616275980e-003	4.147756e+000	1.814115e+000
8.040343798523718e-003	4.147530e+000	1.814122e+000
8.040344098619919e-003	4.147157e+000	1.814135e+000
8.040344656225062e-003	4.146464e+000	1.814158e+000
8.040345507126954e-003	4.145404e+000	1.814194e+000
8.040347208930741e-003	4.143278e+000	1.814265e+000
8.040349805144693e-003	4.140017e+000	1.814374e+000
8.040354997572595e-003	4.133428e+000	1.814593e+000
8.040365382428400e-003	4.120125e+000	1.815029e+000
8.040365458271605e-003	4.120027e+000	1.815032e+000
8.040365559395878e-003	4.119895e+000	1.815036e+000
8.040365761644422e-003	4.119633e+000	1.815045e+000
8.040366166141511e-003	4.119107e+000	1.815062e+000
8.040366396056046e-003	4.118808e+000	1.815071e+000
8.040366652892244e-003	4.118474e+000	1.815082e+000
8.040366992483214e-003	4.118032e+000	1.815096e+000
8.040367353193698e-003	4.117562e+000	1.815111e+000
8.040368074614664e-003	4.116621e+000	1.815142e+000
8.040368730955984e-003	4.115764e+000	1.815169e+000
8.040369658672067e-003	4.114550e+000	1.815208e+000
8.040370670076532e-003	4.113225e+000	1.815251e+000
8.040372293655940e-003	4.111090e+000	1.815319e+000
8.040374583930893e-003	4.108065e+000	1.815415e+000
8.040378789324443e-003	4.102467e+000	1.815592e+000
8.040386354922963e-003	4.092251e+000	1.815910e+000
8.040401486120001e-003	4.071250e+000	1.816545e+000
8.040431748514076e-003	4.026999e+000	1.817816e+000
8.040492273302226e-003	3.929804e+000	1.820358e+000
8.040606594915479e-003	3.714550e+000	1.825159e+000
8.040834810141598e-003	3.170566e+000	1.834744e+000
8.041261946551635e-003	1.925793e+000	1.852682e+000
8.041452654962580e-003	1.304353e+000	1.860691e+000
8.041579204904139e-003	9.020709e-001	1.866006e+000
8.041689530008420e-003	6.165164e-001	1.870639e+000
8.041821115614085e-003	3.845851e-001	1.876165e+000
8.041964652892961e-003	2.402842e-001	1.882193e+000
8.042020062592106e-003	2.143327e-001	1.884520e+000
8.042083928114263e-003	2.021423e-001	1.887202e+000
8.042165526021716e-003	1.929714e-001	1.890629e+000
8.042266996226019e-003	1.856658e-001	1.894890e+000
8.042403132292528e-003	1.784421e-001	1.900607e+000
8.042591722813495e-003	1.703503e-001	1.908527e+000
8.042938110362283e-003	1.586525e-001	1.923073e+000
8.043550426999360e-003	1.420705e-001	1.948787e+000
8.043564533552762e-003	1.417525e-001	1.949379e+000
8.043592746659568e-003	1.411964e-001	1.950564e+000
8.043719484804155e-003	1.388201e-001	1.955886e+000
8.043860108666109e-003	1.364394e-001	1.961791e+000
8.044141356390019e-003	1.323442e-001	1.973602e+000
8.044703851837838e-003	1.261067e-001	1.997222e+000
8.045828842733478e-003	1.176111e-001	2.044460e+000
8.046960268144204e-003	1.117612e-001	2.091968e+000
8.047090046002597e-003	1.112723e-001	2.097417e+000
8.047349601719385e-003	1.104527e-001	2.108315e+000
8.047414490648582e-003	1.102594e-001	2.111039e+000
8.047544268506976e-003	1.098978e-001	2.116488e+000
8.047803824223763e-003	1.092296e-001	2.127386e+000
8.048322935657338e-003	1.080432e-001	2.149182e+000
8.048936660090237e-003	1.068634e-001	2.174949e+000
8.050164108956035e-003	1.050032e-001	2.226481e+000
8.052619006687632e-003	1.021082e-001	2.329536e+000
8.057247583995727e-003	9.759266e-002	2.523815e+000
8.062686256611372e-003	9.284799e-002	2.752049e+000
8.072451881611372e-003	8.501712e-002	3.161748e+000
8.082217506611372e-003	7.782409e-002	3.571295e+000
8.091983131611372e-003	7.120732e-002	3.980644e+000
8.092779983716748e-003	7.068159e-002	4.014052e+000
8.093576835822125e-003	7.016333e-002	4.047450e+000
8.094373687927502e-003	6.965253e-002	4.080837e+000
8.095170540032880e-003	6.914921e-002	4.114214e+000
8.095967392138257e-003	6.865336e-002	4.147580e+000
8.096764244243633e-003	6.816497e-002	4.180936e+000
8.097561096349010e-003	6.768405e-002	4.214281e+000
8.098680186453114e-003	6.701555e-002	4.261070e+000
8.100631613697756e-003	6.586397e-002	4.342543e+000
8.102026355210564e-003	6.505143e-002	4.400633e+000
8.102861864258914e-003	6.456978e-002	4.435332e+000
8.102977844562060e-003	6.450334e-002	4.440135e+000
8.103209805168352e-003	6.437100e-002	4.449711e+000
8.103673726380939e-003	6.410699e-002	4.468804e+000
8.103952436458985e-003	6.394875e-002	4.480233e+000
8.103973311702529e-003	6.393693e-002	4.481085e+000
8.104001145360588e-003	6.392117e-002	4.482220e+000
8.104056812676706e-003	6.388967e-002	4.484485e+000
8.104168147308943e-003	6.382671e-002	4.489006e+000
8.104189372112042e-003	6.381471e-002	4.489865e+000
8.104231821718240e-003	6.379074e-002	4.491580e+000
8.104316720930637e-003	6.374281e-002	4.495008e+000
